Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Search
ADRU,invesco bldrs europe select adr index fund,21.4568,13946920,,,,,https://www.nasdaq.com/symbol/adru,ADRU invesco bldrs europe select adr index fund
DCIX,performance shipping ,0.96,13884701.76,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dcix,DCIX performance shipping 
SINO,sino-global shipping america ltd,0.91,13873589.73,,,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/sino,SINO sino-global shipping america ltd
SGRP,spar group ,0.6702,13844937.31,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sgrp,SGRP spar group 
ALQA,alliqua biomedical ,2.76,13814382.36,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/alqa,ALQA alliqua biomedical 
FWP,forward pharma a/s,1.2,13781142,11484285,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fwp,FWP forward pharma a/s
SSNT,silversun technologies ,3.05,13727302.75,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ssnt,SSNT silversun technologies 
NVMM,novume solutions ,0.7296,13692854.82,,,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/nvmm,NVMM novume solutions 
PXUS,pripal international multi-factor index etf,90.695,13604340.7,,,,,https://www.nasdaq.com/symbol/pxus,PXUS pripal international multi-factor index etf
TNXP,tonix pharmaceuticals holding ,2.88,13536000,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tnxp,TNXP tonix pharmaceuticals holding 
YOGA,yogaworks ,0.8097,13464345.84,,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/yoga,YOGA yogaworks 
KONA,kona grill ,1,13260321,,2005,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/kona,KONA kona grill 
AKER,akers biosciences ,1.0615,13250394.54,,2014,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/aker,AKER akers biosciences 
MYND,mynd analytics ,1.57,13225199.58,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/mynd,MYND mynd analytics 
BNSO,bonso electronics international ,2.8,13194440,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bnso,BNSO bonso electronics international 
KTOV,kitov pharma ltd,1.25,13111788.75,10489431,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktov,KTOV kitov pharma ltd
LEDS,semileds oration,3.68,13100487.2,,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/leds,LEDS semileds oration
HEBT,hebron technology co ltd,0.8051,13098636.44,,2016,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/hebt,HEBT hebron technology co ltd
PULM,pulmatrix ,1.63,13085468.85,,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pulm,PULM pulmatrix 
HOVNP,hovnanian enterprises ,2.6001,13000500,,,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/hovnp,HOVNP hovnanian enterprises 
RNEM,first trust emerging markets equity select etf,51.9139,12978578.83,,,,,https://www.nasdaq.com/symbol/rnem,RNEM first trust emerging markets equity select etf
AIPT,precision therapeutics ,0.82,12891662.8,,,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/aipt,AIPT precision therapeutics 
FID,first trust s&p international dividend aristocrats etf,17.0542,12790684.11,,,,,https://www.nasdaq.com/symbol/fid,FID first trust s&p international dividend aristocrats etf
NSYS,nortech systems orporated,4.7699,12752017.61,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/nsys,NSYS nortech systems orporated
TRIL,trillium therapeutics ,0.6,12743298.6,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tril,TRIL trillium therapeutics 
TAIT,taitron components orporated,2.24,12610857.28,,1995,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tait,TAIT taitron components orporated
PRAN,prana biotechnology ltd,1.94,12520952.06,6454099,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pran,PRAN prana biotechnology ltd
FOANC,gabelli nextshares trust,99.96,12495000,,,,,https://www.nasdaq.com/symbol/foanc,FOANC gabelli nextshares trust
LDRI,invesco ladderrite 0-5 year orate bond etf,24.825,12412500,,,,,https://www.nasdaq.com/symbol/ldri,LDRI invesco ladderrite 0-5 year orate bond etf
SAEX,saexploration holdings ,3.88,12260625.4,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/saex,SAEX saexploration holdings 
FTXN,first trust nasdaq oil & gas etf,18.8364,12243697.67,,,,,https://www.nasdaq.com/symbol/ftxn,FTXN first trust nasdaq oil & gas etf
HIHO,highway holdings limited,3.2149,12222644.72,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/hiho,HIHO highway holdings limited
SUNW,sunworks ,0.465,12141486.2,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/sunw,SUNW sunworks 
SGMA,sigmatron international ,2.87,12140122.96,,1994,Technology,Electrical Products,https://www.nasdaq.com/symbol/sgma,SGMA sigmatron international 
YVR,liquid media group ltd,2.94,12084969.96,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/yvr,YVR liquid media group ltd
CARV,carver ban ,3.2669,12083818.8,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/carv,CARV carver ban 
SKYS,sky solar holdings ltd,0.838,12016310.77,14339273,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/skys,SKYS sky solar holdings ltd
MICT,mict ,1.2847,12001815.14,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mict,MICT mict 
SNOA,sonoma pharmaceuticals ,1,11972328,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoa,SNOA sonoma pharmaceuticals 
SGLB,sigma labs ,1.3,11875877,,,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sglb,SGLB sigma labs 
YTEN,yield10 bioscience ,1.17,11730198.87,,,Basic Industries,Containers/Packaging,https://www.nasdaq.com/symbol/yten,YTEN yield10 bioscience 
ELSE,electro-sensors ,3.45,11714547.45,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/else,ELSE electro-sensors 
VXRT,vaxart ,1.64,11711549.96,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vxrt,VXRT vaxart 
IPDN,professional diversity network ,2.3601,11462882.97,,2013,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ipdn,IPDN professional diversity network 
CHKE,cherokee ,0.8,11378429.6,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/chke,CHKE cherokee 
SCKT,socket mobile ,1.9204,11297922.52,,,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/sckt,SCKT socket mobile 
FKU,first trust united kingdom alphadex fund,37.4999,11250045,,,,,https://www.nasdaq.com/symbol/fku,FKU first trust united kingdom alphadex fund
CLRB,cellectar biosciences ,2.34,11133039.06,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrb,CLRB cellectar biosciences 
QBAK,qualstar oration,5.55,11077311.6,,2000,Technology,Electronic Components,https://www.nasdaq.com/symbol/qbak,QBAK qualstar oration
NAKD,naked brand group limited,0.3759,11072497.24,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/nakd,NAKD naked brand group limited
AMCA,ishares russell 1000 pure us revenue etf,27.6599,11063960,,,,,https://www.nasdaq.com/symbol/amca,AMCA ishares russell 1000 pure us revenue etf
CTIB,cti industries oration,2.965,11002966.75,,1997,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/ctib,CTIB cti industries oration
ATAI,ata ,1.04,10984649.52,10562163,2008,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/atai,ATAI ata 
JAGX,jaguar health ,0.1589,10973313.66,,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jagx,JAGX jaguar health 
BOSC,bos better online solutions,2.985,10911742.13,,,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/bosc,BOSC bos better online solutions
ASET,flexshares real assets allocation index fund,28.8135,10805091.31,,,,,https://www.nasdaq.com/symbol/aset,ASET flexshares real assets allocation index fund
CYCC,cyclacel pharmaceuticals ,0.8612,10762801.36,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cycc,CYCC cyclacel pharmaceuticals 
MYOS,myos rens technology ,1.44,10762161.12,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myos,MYOS myos rens technology 
WWR,westwater resources ,0.1445,10750759.83,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wwr,WWR westwater resources 
DDBI,legg mason developed ex-us diversified core etf,26.4617,10584680,,,,,https://www.nasdaq.com/symbol/ddbi,DDBI legg mason developed ex-us diversified core etf
LKCO,luokung technology ,7.51,10551550,,,Technology,EDP Services,https://www.nasdaq.com/symbol/lkco,LKCO luokung technology 
DARE,dare bioscience ,0.92,10508388.12,,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dare,DARE dare bioscience 
OPGN,opgen ,1.2,10374864,,2015,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/opgn,OPGN opgen 
IDSA,industrial services of america ,1.27,10296988.55,,,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/idsa,IDSA industrial services of america 
USEG,us energy ,0.7629,10265932.57,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/useg,USEG us energy 
RGLS,regulus therapeutics ,1.17,10237901.31,,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rgls,RGLS regulus therapeutics 
LDSF,first trust low duration strategic focus etf,20.3899,10194990.78,,,,,https://www.nasdaq.com/symbol/ldsf,LDSF first trust low duration strategic focus etf
SGBX,sg blocks ,2.39,10181497.99,,2017,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/sgbx,SGBX sg blocks 
HYXE,ishares iboxx $ high yield ex oil & gas orate bond etf,50.6599,10131980,,,,,https://www.nasdaq.com/symbol/hyxe,HYXE ishares iboxx $ high yield ex oil & gas orate bond etf
TSRI,tsr ,5.14,10084998.68,,,Technology,EDP Services,https://www.nasdaq.com/symbol/tsri,TSRI tsr 
CFA,victoryshares us 500 volatility wtd etf,49.96,9992000,,,,,https://www.nasdaq.com/symbol/cfa,CFA victoryshares us 500 volatility wtd etf
CPAH,counterpath oration,1.673,9946177.395,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cpah,CPAH counterpath oration
EWJE,ishares msci japan equal weighted etf,33,9900000,,,,,https://www.nasdaq.com/symbol/ewje,EWJE ishares msci japan equal weighted etf
EWJV,ishares msci japan value etf,24.59,9836000,,,,,https://www.nasdaq.com/symbol/ewjv,EWJV ishares msci japan value etf
CREG,china recycling energy oration,0.955,9831992.4,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/creg,CREG china recycling energy oration
FTLB,first trust hedged buywrite ome etf,21.68,9756043.36,,,,,https://www.nasdaq.com/symbol/ftlb,FTLB first trust hedged buywrite ome etf
SMIT,schmitt industries ,2.4321,9715132.895,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/smit,SMIT schmitt industries 
ATIS,attis industries ,0.349,9606736.983,,,Basic Industries,Miscellaneous,https://www.nasdaq.com/symbol/atis,ATIS attis industries 
CUR,neuralstem ,0.5217,9497579.802,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cur,CUR neuralstem 
FCA,first trust china alphadex fund,27.1,9485054.2,,,,,https://www.nasdaq.com/symbol/fca,FCA first trust china alphadex fund
CCCL,china ceramics co ltd,1.65,9330439.8,,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cccl,CCCL china ceramics co ltd
FDTS,first trust developed markets ex-us small cap alphadex fund,37.193,9298324.386,,,,,https://www.nasdaq.com/symbol/fdts,FDTS first trust developed markets ex-us small cap alphadex fund
FCAN,first trust canada alphadex fund,22.94,9176045.88,,,,,https://www.nasdaq.com/symbol/fcan,FCAN first trust canada alphadex fund
CHCI,comstock holding companies ,2.38,9134899.34,,2004,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/chci,CHCI comstock holding companies 
MCEF,first trust municipal cef ome opportunity etf,18.2093,9104686.419,,,,,https://www.nasdaq.com/symbol/mcef,MCEF first trust municipal cef ome opportunity etf
GENE,genetic technologies ltd,0.9,9027909.9,10031011,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/gene,GENE genetic technologies ltd
SES,synthesis energy systems ,0.8179,9023170.948,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ses,SES synthesis energy systems 
FTRI,first trust indxx global natural resources ome etf,12.57,8799025.14,,,,,https://www.nasdaq.com/symbol/ftri,FTRI first trust indxx global natural resources ome etf
VTL,vital therapies ,0.2074,8787474.536,,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtl,VTL vital therapies 
DMPI,delmar pharmaceuticals ,0.339,8673495.687,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dmpi,DMPI delmar pharmaceuticals 
KBSF,kbs fashion group limited,3.8375,8551857.238,,2013,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/kbsf,KBSF kbs fashion group limited
CETX,cemtrex ,0.603,8532267.894,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetx,CETX cemtrex 
ARTW,art&#39;s-way manufacturing co ,2.0026,8448102.274,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/artw,ARTW art&#39;s-way manufacturing co 
JSML,janus henderson small cap growth alpha etf,41.6,8403200,,,,,https://www.nasdaq.com/symbol/jsml,JSML janus henderson small cap growth alpha etf
TTTN,tigershares china-us internet titans etf,27.55,8375200,,,,,https://www.nasdaq.com/symbol/tttn,TTTN tigershares china-us internet titans etf
INPX,inpixon ,1.28,8373095.68,,2014,Technology,EDP Services,https://www.nasdaq.com/symbol/inpx,INPX inpixon 
PETZ,tdh holdings ,0.88,8292900,,2017,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/petz,PETZ tdh holdings 
CNTF,china techfaith wireless communication technology limited,1.14,8275245.18,7258987,2005,,,https://www.nasdaq.com/symbol/cntf,CNTF china techfaith wireless communication technology limited
NURO,neurometrix ,1.06,8141290.78,,2004,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nuro,NURO neurometrix 
VISL,vislink technologies ,0.42,8055727.68,,2013,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/visl,VISL vislink technologies 
BVSN,broadvision ,1.6,7998646.4,,1996,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bvsn,BVSN broadvision 
RELV,reliv&#39; international ,4.2788,7895070.608,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/relv,RELV reliv&#39; international 
FFHL,fuwei films (holdings) co ltd,2.36,7707375.32,,2006,Capital Goods,Specialty Chemicals,https://www.nasdaq.com/symbol/ffhl,FFHL fuwei films (holdings) co ltd
PHIO,phio pharmaceuticals ,0.42,7629029.52,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/phio,PHIO phio pharmaceuticals 
ASCMA,ascent capital group ,0.61,7594514.64,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ascma,ASCMA ascent capital group 
FTXD,first trust nasdaq retail etf,21.65,7577543.3,,,,,https://www.nasdaq.com/symbol/ftxd,FTXD first trust nasdaq retail etf
SPEX,spherix orporated,0.8784,7503758.352,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/spex,SPEX spherix orporated
ESEA,euroseas ltd,0.6655,7502930.853,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/esea,ESEA euroseas ltd
PRPO,precipio ,0.1544,7468110.759,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/prpo,PRPO precipio 
ABIL,ability ,2.0275,7430132.618,,2014,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/abil,ABIL ability 
BURG,chanticleer holdings ,1.98,7356499.92,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/burg,BURG chanticleer holdings 
AETI,american electric technologies ,0.81,7346157.3,,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeti,AETI american electric technologies 
ELGX,endologix ,7.08,7324521.96,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/elgx,ELGX endologix 
HSGX,histogenics oration,0.117,7256971.566,,2014,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/hsgx,HSGX histogenics oration
OPHC,optimumbank holdings ,4,7254680,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ophc,OPHC optimumbank holdings 
OXBR,oxbridge re holdings limited,1.25,7166983.75,,2014,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/oxbr,OXBR oxbridge re holdings limited
ABIO,arca biopharma ,0.389,7140138.179,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/abio,ABIO arca biopharma 
AHPI,allied healthcare products ,1.77,7103960.49,,1992,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ahpi,AHPI allied healthcare products 
BFRA,biofrontera ag,12.05,7049960.95,585059,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bfra,BFRA biofrontera ag
CLWT,euro tech holdings company limited,3.39,6989871.51,,1997,Consumer Durables,Diversified Electronic Products,https://www.nasdaq.com/symbol/clwt,CLWT euro tech holdings company limited
MOSY,mosys ,0.159,6831700.371,,2001,Technology,Semiconductors,https://www.nasdaq.com/symbol/mosy,MOSY mosys 
ITMR,itamar medical ltd,14,6831482,487963,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/itmr,ITMR itamar medical ltd
